293501	`201720180AB278`	`A`	`ABPCA`	`CX16`	`Assembly Natural Resources`	`Steinorth`	2017-03-17 11:44:34	2017-02-02 00:00:00	NULL	BILL_ANALYSIS_TBL_104.lob	`Y`	`Y`	`devriejs`	2017-03-17 11:44:34
293318	`201720180AB279`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Holden`	2017-03-03 16:04:43	2017-03-01 00:00:00	NULL	BILL_ANALYSIS_TBL_105.lob	`Y`	`Y`	`fraustin`	2017-03-03 16:04:43
293465	`201720180AB28`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Frazier`	2017-03-15 00:00:00	2017-03-02 00:00:00	NULL	BILL_ANALYSIS_TBL_106.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-15 14:30:05
293186	`201720180AB28`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Frazier`	2017-01-30 11:24:25	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_107.lob	`Y`	`Y`	`zupanto`	2017-01-30 11:24:25
293536	`201720180AB28`	`A`	`CSA1`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`FRAZIER`	2017-03-17 00:00:00	2017-03-02 00:00:00	NULL	BILL_ANALYSIS_TBL_108.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-17 14:35:05
293430	`201720180AB28`	`S`	`CMTE`	`CS59`	`Senate Transportation and Housing`	`Frazier`	2017-03-13 12:59:30	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_109.lob	`Y`	`Y`	`boninka`	2017-03-13 12:59:30
293208	`201720180AB28`	`A`	`ABPCA`	`CX25`	`Assembly Appropriations`	`Frazier`	2017-02-06 11:07:01	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_110.lob	`Y`	`Y`	`petitptr`	2017-02-06 11:07:01
293434	`201720180AB28`	`S`	`CMTE`	`CS61`	`Senate Appropriations`	`Frazier`	2017-03-13 13:16:27	2017-03-02 00:00:00	NULL	BILL_ANALYSIS_TBL_111.lob	`Y`	`Y`	`douglajk`	2017-03-13 13:16:27
293222	`201720180AB28`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`FRAZIER`	2017-02-10 00:00:00	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_112.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-02-10 11:07:03
293390	`201720180AB280`	`A`	`ABPCA`	`CX19`	`Assembly Revenue and Taxation`	`Low`	2017-03-10 15:10:44	2017-03-02 00:00:00	NULL	BILL_ANALYSIS_TBL_113.lob	`Y`	`Y`	`highlasl`	2017-03-10 15:10:44
293405	`201720180AB282`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Jones-Sawyer`	2017-03-13 09:20:22	2017-02-02 00:00:00	NULL	BILL_ANALYSIS_TBL_114.lob	`Y`	`Y`	`potterel`	2017-03-13 09:20:22
293588	`201720180AB285`	`A`	`ABPCA`	`CX08`	`Assembly Health`	`Melendez`	2017-03-17 15:52:20	2017-02-02 00:00:00	NULL	BILL_ANALYSIS_TBL_115.lob	`Y`	`Y`	`rodgerpm`	2017-03-17 15:52:20
293459	`201720180AB289`	`A`	`ABPCA`	`CX07`	`Assembly Governmental Organization`	`Gray`	2017-03-14 12:07:21	2017-02-02 00:00:00	NULL	BILL_ANALYSIS_TBL_116.lob	`Y`	`Y`	`pryorlr`	2017-03-14 12:07:21
293666	`201720180AB291`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Chiu`	2017-03-20 11:23:17	2017-03-15 00:00:00	NULL	BILL_ANALYSIS_TBL_117.lob	`Y`	`Y`	`morantcm`	2017-03-20 11:23:17
293391	`201720180AB292`	`A`	`ABPCA`	`CX19`	`Assembly Revenue and Taxation`	`Steinorth`	2017-03-10 15:10:53	2017-02-02 00:00:00	NULL	BILL_ANALYSIS_TBL_118.lob	`Y`	`Y`	`highlasl`	2017-03-10 15:10:53
293643	`201720180AB298`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Gallagher`	2017-03-20 09:13:43	2017-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_119.lob	`Y`	`Y`	`potterel`	2017-03-20 09:13:43
293481	`201720180AB299`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`CALDERON`	2017-03-16 00:00:00	2017-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_120.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-16 08:42:04
293394	`201720180AB299`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Calderon`	2017-03-11 22:18:12	2017-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_121.lob	`Y`	`Y`	`morantcm`	2017-03-11 22:18:12
293231	`201720180AB3`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Bonta`	2017-02-10 17:05:06	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_122.lob	`Y`	`Y`	`fraustin`	2017-02-10 17:05:06
293207	`201720180AB3`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Bonta`	2017-02-06 09:25:59	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_123.lob	`Y`	`Y`	`rusangar`	2017-02-06 09:25:59
293364	`201720180AB307`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Maienschein`	2017-03-10 11:05:13	2017-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_124.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:05:13
293365	`201720180AB308`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Maienschein`	2017-03-10 11:05:21	2017-03-09 00:00:00	NULL	BILL_ANALYSIS_TBL_125.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:05:21
293366	`201720180AB309`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Maienschein`	2017-03-10 11:05:29	2017-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_126.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:05:29
293571	`201720180AB321`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Mathis`	2017-03-17 15:23:28	2017-02-07 00:00:00	NULL	BILL_ANALYSIS_TBL_127.lob	`Y`	`Y`	`shinch`	2017-03-17 15:23:28
293406	`201720180AB324`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Kiley`	2017-03-13 09:20:30	2017-02-07 00:00:00	NULL	BILL_ANALYSIS_TBL_128.lob	`Y`	`Y`	`potterel`	2017-03-13 09:20:30
293548	`201720180AB333`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Quirk`	2017-03-17 15:15:43	2017-02-07 00:00:00	NULL	BILL_ANALYSIS_TBL_129.lob	`Y`	`Y`	`zupanto`	2017-03-17 15:15:43
293644	`201720180AB334`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Cooper`	2017-03-20 09:13:53	2017-02-07 00:00:00	NULL	BILL_ANALYSIS_TBL_130.lob	`Y`	`Y`	`potterel`	2017-03-20 09:13:53
293407	`201720180AB335`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Kiley`	2017-03-13 09:20:37	2017-03-07 00:00:00	NULL	BILL_ANALYSIS_TBL_131.lob	`Y`	`Y`	`potterel`	2017-03-13 09:20:37
293589	`201720180AB340`	`A`	`ABPCA`	`CX08`	`Assembly Health`	`Arambula`	2017-03-17 15:52:28	2017-02-07 00:00:00	NULL	BILL_ANALYSIS_TBL_132.lob	`Y`	`Y`	`rodgerpm`	2017-03-17 15:52:28
293672	`201720180AB353`	`A`	`ABPCA`	`CX38`	`Assembly Veterans Affairs`	`Voepel`	2017-03-20 14:56:33	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_133.lob	`Y`	`Y`	`callisje`	2017-03-20 14:56:33
293408	`201720180AB356`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Bigelow`	2017-03-13 09:20:47	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_134.lob	`Y`	`Y`	`potterel`	2017-03-13 09:20:47
293756	`201720180AB359`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`J`	2017-03-22 00:00:00	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_135.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-22 16:38:07
293645	`201720180AB359`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Jones-Sawyer`	2017-03-20 09:14:01	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_136.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:01
293572	`201720180AB366`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Obernolte`	2017-03-17 15:23:37	2017-03-14 00:00:00	NULL	BILL_ANALYSIS_TBL_137.lob	`Y`	`Y`	`shinch`	2017-03-17 15:23:37
293757	`201720180AB367`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`OBERNOLTE`	2017-03-22 00:00:00	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_138.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-22 16:38:05
293573	`201720180AB367`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Obernolte`	2017-03-17 15:23:45	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_139.lob	`Y`	`Y`	`shinch`	2017-03-17 15:23:45
293541	`201720180AB368`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`MURATSUCHI`	2017-03-17 00:00:00	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_140.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-17 14:35:07
293409	`201720180AB368`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Muratsuchi`	2017-03-13 09:20:54	2017-02-08 00:00:00	NULL	BILL_ANALYSIS_TBL_141.lob	`Y`	`Y`	`potterel`	2017-03-13 09:20:54
293367	`201720180AB369`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Waldron`	2017-03-10 11:05:37	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_142.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:05:37
293443	`201720180AB37`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`O'Donnell`	2017-03-13 15:31:43	2017-03-06 00:00:00	NULL	BILL_ANALYSIS_TBL_143.lob	`Y`	`Y`	`rupertfg`	2017-03-13 15:31:43
293639	`201720180AB371`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Cooley`	2017-03-20 08:59:56	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_144.lob	`Y`	`Y`	`potterel`	2017-03-20 08:59:56
293460	`201720180AB376`	`A`	`ABPCA`	`CX14`	`Assembly Labor and Employment`	`Chávez`	2017-03-14 13:31:32	2017-03-07 00:00:00	NULL	BILL_ANALYSIS_TBL_145.lob	`Y`	`Y`	`ericksll`	2017-03-14 13:31:32
293537	`201720180AB380`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`DABABNEH`	2017-03-17 00:00:00	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_146.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-17 14:35:06
293377	`201720180AB380`	`A`	`ABPCA`	`CX32`	`Assembly Privacy and Consumer Protection`	`Dababneh`	2017-03-10 12:37:13	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_147.lob	`Y`	`Y`	`langtrje`	2017-03-10 12:37:13
293549	`201720180AB381`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Calderon`	2017-03-17 15:16:09	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_148.lob	`Y`	`Y`	`zupanto`	2017-03-17 15:16:09
293759	`201720180AB383`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`CHAU`	2017-03-22 00:00:00	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_149.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-22 16:38:07
293393	`201720180AB383`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Chau`	2017-03-10 15:26:35	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_150.lob	`Y`	`Y`	`morantcm`	2017-03-10 15:26:35
293392	`201720180AB384`	`A`	`ABPCA`	`CX19`	`Assembly Revenue and Taxation`	`Irwin`	2017-03-10 15:11:01	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_151.lob	`Y`	`Y`	`highlasl`	2017-03-10 15:11:01
293395	`201720180AB386`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Gonzalez Fletcher`	2017-03-11 22:18:20	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_152.lob	`Y`	`Y`	`morantcm`	2017-03-11 22:18:20
293502	`201720180AB388`	`A`	`ABPCA`	`CX16`	`Assembly Natural Resources`	`Mullin`	2017-03-17 11:44:43	2017-03-02 00:00:00	NULL	BILL_ANALYSIS_TBL_153.lob	`Y`	`Y`	`devriejs`	2017-03-17 11:44:43
293411	`201720180AB392`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Lackey`	2017-03-13 09:21:09	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_154.lob	`Y`	`Y`	`potterel`	2017-03-13 09:21:09
293452	`201720180AB397`	`A`	`ABPCA`	`CX23`	`Assembly Utilities and Energy`	`Gipson`	2017-03-13 17:59:11	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_155.lob	`Y`	`Y`	`boonecy`	2017-03-13 17:59:11
293438	`201720180AB402`	`A`	`ABPCA`	`CX14`	`Assembly Labor and Employment`	`Thurmond`	2017-03-13 13:31:50	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_156.lob	`Y`	`Y`	`ericksll`	2017-03-13 13:31:50
293368	`201720180AB403`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Melendez`	2017-03-10 11:05:46	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_157.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:05:46
293374	`201720180AB408`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Chen`	2017-03-10 11:44:21	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_158.lob	`Y`	`Y`	`morantcm`	2017-03-10 11:44:21
293606	`201720180AB408`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Chen`	2017-03-17 16:56:41	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_159.lob	`Y`	`Y`	`morantcm`	2017-03-17 16:56:41
293270	`201720180AB41`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Chiu`	2017-02-27 09:40:05	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_160.lob	`Y`	`Y`	`potterel`	2017-02-27 09:40:05
293449	`201720180AB410`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`Cervantes`	2017-03-13 15:48:52	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_161.lob	`Y`	`Y`	`rupertfg`	2017-03-13 15:48:52
293538	`201720180AB411`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`BLOOM`	2017-03-17 00:00:00	2017-03-08 00:00:00	NULL	BILL_ANALYSIS_TBL_162.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-17 14:35:06
293412	`201720180AB411`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Bloom`	2017-03-13 09:21:17	2017-03-08 00:00:00	NULL	BILL_ANALYSIS_TBL_163.lob	`Y`	`Y`	`potterel`	2017-03-13 09:21:17
293646	`201720180AB412`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Ting`	2017-03-20 09:14:09	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_164.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:09
293413	`201720180AB413`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Eggman`	2017-03-13 09:21:24	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_165.lob	`Y`	`Y`	`potterel`	2017-03-13 09:21:24
293505	`201720180AB414`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Medina`	2017-03-17 12:24:15	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_166.lob	`Y`	`Y`	`morantcm`	2017-03-17 12:24:15
293450	`201720180AB418`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`Chau`	2017-03-13 15:49:12	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_167.lob	`Y`	`Y`	`rupertfg`	2017-03-13 15:49:12
293428	`201720180AB422`	`A`	`ABPCA`	`CX09`	`Assembly Higher Education`	`Arambula`	2017-03-13 10:54:06	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_168.lob	`Y`	`Y`	`teelke`	2017-03-13 10:54:06
293414	`201720180AB424`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`McCarty`	2017-03-13 09:21:33	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_169.lob	`Y`	`Y`	`potterel`	2017-03-13 09:21:33
293664	`201720180AB424`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`McCarty`	2017-03-20 10:40:51	2017-02-09 00:00:00	NULL	BILL_ANALYSIS_TBL_170.lob	`Y`	`Y`	`potterel`	2017-03-20 10:40:51
293543	`201720180AB430`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Irwin`	2017-03-17 14:49:46	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_171.lob	`Y`	`Y`	`morantcm`	2017-03-17 14:49:46
293673	`201720180AB431`	`A`	`ABPCA`	`CX38`	`Assembly Veterans Affairs`	`Bigelow`	2017-03-20 14:56:49	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_172.lob	`Y`	`Y`	`callisje`	2017-03-20 14:56:49
293685	`201720180AB446`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`Bigelow`	2017-03-20 16:15:25	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_173.lob	`Y`	`Y`	`rupertfg`	2017-03-20 16:15:25
293632	`201720180AB452`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Bloom`	2017-03-18 20:59:58	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_174.lob	`Y`	`Y`	`morantcm`	2017-03-18 20:59:58
293675	`201720180AB465`	`A`	`ABPCA`	`CX01`	`Assembly Agriculture`	`Ting`	2017-03-20 14:57:37	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_175.lob	`Y`	`Y`	`woodmj`	2017-03-20 14:57:37
293574	`201720180AB466`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Bocanegra`	2017-03-17 15:23:54	2017-03-14 00:00:00	NULL	BILL_ANALYSIS_TBL_176.lob	`Y`	`Y`	`shinch`	2017-03-17 15:23:54
293599	`201720180AB474`	`A`	`ABPCA`	`CX05`	`Assembly Environmental Safety and Toxic Materials`	`Eduardo Garcia`	2017-03-17 16:42:08	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_177.lob	`Y`	`Y`	`estradpi`	2017-03-17 16:42:08
293575	`201720180AB478`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Waldron`	2017-03-17 15:24:02	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_178.lob	`Y`	`Y`	`shinch`	2017-03-17 15:24:02
293686	`201720180AB491`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`Muratsuchi`	2017-03-20 16:15:53	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_179.lob	`Y`	`Y`	`rupertfg`	2017-03-20 16:15:53
293633	`201720180AB492`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Grayson`	2017-03-18 21:00:06	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_180.lob	`Y`	`Y`	`morantcm`	2017-03-18 21:00:06
293751	`201720180AB493`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`J`	2017-03-22 00:00:00	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_181.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-22 16:38:07
293647	`201720180AB493`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Jones-Sawyer`	2017-03-20 09:14:16	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_182.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:16
293648	`201720180AB502`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Waldron`	2017-03-20 09:14:24	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_183.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:24
293614	`201720180AB507`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Rubio`	2017-03-17 17:35:52	2017-03-15 00:00:00	NULL	BILL_ANALYSIS_TBL_184.lob	`Y`	`Y`	`fraustin`	2017-03-17 17:35:52
293550	`201720180AB515`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Frazier`	2017-03-17 15:16:23	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_185.lob	`Y`	`Y`	`zupanto`	2017-03-17 15:16:23
293649	`201720180AB516`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Maienschein`	2017-03-20 09:14:31	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_186.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:31
293676	`201720180AB527`	`A`	`ABPCA`	`CX01`	`Assembly Agriculture`	`Caballero`	2017-03-20 14:58:15	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_187.lob	`Y`	`Y`	`woodmj`	2017-03-20 14:58:15
293754	`201720180AB535`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`J`	2017-03-22 00:00:00	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_188.lob	`Y`	`Y`	`BILL_ANALYSIS`	2017-03-22 16:38:06
293607	`201720180AB535`	`A`	`ABPCA`	`CX13`	`Assembly Judiciary`	`Jones-Sawyer`	2017-03-17 16:56:49	2017-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_189.lob	`Y`	`Y`	`morantcm`	2017-03-17 16:56:49
293380	`201720180AB54`	`A`	`ABPCA`	`CX19`	`Assembly Revenue and Taxation`	`Steinorth`	2017-03-10 15:09:17	2016-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_190.lob	`Y`	`Y`	`highlasl`	2017-03-10 15:09:17
293700	`201720180AB547`	`A`	`ABPCA`	`CX02`	`Assembly Accountability and Administrative Review`	`Chávez`	2017-03-20 17:05:25	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_191.lob	`Y`	`Y`	`herbstsn`	2017-03-20 17:05:25
293576	`201720180AB554`	`A`	`ABPCA`	`CX24`	`Assembly Water, Parks and Wildlife`	`Cunningham`	2017-03-17 15:24:11	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_192.lob	`Y`	`Y`	`shinch`	2017-03-17 15:24:11
293616	`201720180AB557`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Rubio`	2017-03-17 17:47:08	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_193.lob	`Y`	`Y`	`fraustin`	2017-03-17 17:47:08
293617	`201720180AB563`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Arambula`	2017-03-17 18:04:04	2017-03-13 00:00:00	NULL	BILL_ANALYSIS_TBL_194.lob	`Y`	`Y`	`fraustin`	2017-03-17 18:04:04
293677	`201720180AB564`	`A`	`ABPCA`	`CX01`	`Assembly Agriculture`	`Committee on Agriculture`	2017-03-20 14:58:40	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_195.lob	`Y`	`Y`	`woodmj`	2017-03-20 14:58:40
293650	`201720180AB578`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Reyes`	2017-03-20 09:14:40	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_196.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:40
293503	`201720180AB582`	`A`	`ABPCA`	`CX16`	`Assembly Natural Resources`	`Cristina Garcia`	2017-03-17 11:44:52	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_197.lob	`Y`	`Y`	`devriejs`	2017-03-17 11:44:52
293687	`201720180AB591`	`A`	`ABPCA`	`CX03`	`Assembly Education`	`O'Donnell`	2017-03-20 16:16:27	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_198.lob	`Y`	`Y`	`rupertfg`	2017-03-20 16:16:27
293600	`201720180AB593`	`A`	`ABPCA`	`CX05`	`Assembly Environmental Safety and Toxic Materials`	`Gloria`	2017-03-17 16:42:16	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_199.lob	`Y`	`Y`	`estradpi`	2017-03-17 16:42:16
293269	`201720180AB6`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Lackey`	2017-02-27 09:39:54	2017-02-22 00:00:00	NULL	BILL_ANALYSIS_TBL_200.lob	`Y`	`Y`	`potterel`	2017-02-27 09:39:54
293313	`201720180AB60`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Santiago`	2017-03-03 15:59:26	2016-12-07 00:00:00	NULL	BILL_ANALYSIS_TBL_201.lob	`Y`	`Y`	`fraustin`	2017-03-03 15:59:26
293618	`201720180AB604`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Gipson`	2017-03-17 18:15:29	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_202.lob	`Y`	`Y`	`fraustin`	2017-03-17 18:15:29
293619	`201720180AB607`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Gloria`	2017-03-17 18:40:03	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_203.lob	`Y`	`Y`	`fraustin`	2017-03-17 18:40:03
293551	`201720180AB615`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Cooper`	2017-03-17 15:16:43	2017-03-13 00:00:00	NULL	BILL_ANALYSIS_TBL_204.lob	`Y`	`Y`	`zupanto`	2017-03-17 15:16:43
293651	`201720180AB620`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Holden`	2017-03-20 09:14:48	2017-03-16 00:00:00	NULL	BILL_ANALYSIS_TBL_205.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:48
293620	`201720180AB625`	`A`	`ABPCA`	`CX11`	`Assembly Human Services`	`Quirk-Silva`	2017-03-17 19:03:51	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_206.lob	`Y`	`Y`	`fraustin`	2017-03-17 19:03:51
293652	`201720180AB627`	`A`	`ABPCA`	`CX18`	`Assembly Public Safety`	`Bigelow`	2017-03-20 09:14:55	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_207.lob	`Y`	`Y`	`potterel`	2017-03-20 09:14:55
293552	`201720180AB630`	`A`	`ABPCA`	`CX22`	`Assembly Transportation`	`Cooper`	2017-03-17 15:16:53	2017-02-14 00:00:00	NULL	BILL_ANALYSIS_TBL_208.lob	`Y`	`Y`	`zupanto`	2017-03-17 15:16:53
